2023-01-31 20:45:18 INFO  KubowApplication:67 - Using target [system] located in path [targets]
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:16 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_EXECUTING, ])]
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo([KubeZnnSystem:Acme, Strategy, STRATEGY_EXECUTING, ])]
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:16 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo([KubeZnnSystem:Acme, Strategy, STRATEGY_EXECUTING, ])]
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:35 - EXECUTOR: SSE: Finished operation O[KubeZnnSystem:Acme/rollOut.KubeZnnSystem.kubeZnnD([default, kube-znn, znn, cmendes/znn:400k])] = SUCCESS(O[KubeZnnSystem:Acme/rollOut.KubeZnnSystem.kubeZnnD([default, kube-znn, znn, cmendes/znn:400k])])
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 INFO  Ohana:459 - Tactic expected effect: true
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: SSE: Finished operation O[KubeZnnSystem:Acme/rollOut.KubeZnnSystem.kubeZnnD([default, kube-znn, znn, cmendes/znn:400k])] = SUCCESS(O[KubeZnnSystem:Acme/rollOut.KubeZnnSystem.kubeZnnD([default, kube-znn, znn, cmendes/znn:400k])])
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Tactic finished: lowerFidelity
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Tactic finished: lowerFidelity
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Settling node t1:lowerFidelity@10,000
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 ERROR GuavaEventConnector:70 - Received a reply on ESEB for which there is no listener. For reply key: d8d5a482-94da-4c1e-9d11-e17c4f8190f6
2023-01-31 20:47:16 INFO  GuavaEventConnector:74 - org.sa.rainbow.core.ports.guava.GuavaRainbowMessage@5a898b9
2023-01-31 20:47:16 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Settling node t1:lowerFidelity@10,000
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Tactic lowerFidelity @10,000 check effect
2023-01-31 20:47:16 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:16 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Tactic lowerFidelity @10,000 check effect
2023-01-31 20:47:16 INFO  Ohana:133 - Timer started: 1675198036938 [ ([238 176 112] ([432 238 176 112] ([434 432 238 176 112] ([439 434 432 238 176 112] ([443 439 434 432 238 176 112] ([448 443 439 434 432 238 176 112] ([453 448 443 439 434 432 238 176 112] ([458 453 448 443 439 434 432 238 176 112] ([463 458 453 448 443 439 434 432 238 176 112] ([468 463 458 453 448 443 439 434 432 238 176 112] ([473 468 463 458 453 448 443 439 434 432 238 176 112] ([478 473 468 463 458 453 448 443 439 434 432 238 176 112] ([493 478 473 468 463 458 453 448 443 439 434 432 238 176 112] ([496 493 478 473 468 463 458 453 448 443 439 434 432 238 176 112] lowMode)))))))))))))) ]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-31 20:47:17 INFO  Ohana:635 - => awaitTacticSettling done! true
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Tactic lowerFidelity effect: true
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Finished executing node t1:lowerFidelity->SUCCESS
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Tactic lowerFidelity effect: true
2023-01-31 20:47:17 INFO  Ohana:926 - t1a SUCCESS condition! true
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Finished executing node t1:lowerFidelity->SUCCESS
2023-01-31 20:47:17 INFO  Ohana:1110 - DONE action!
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Finished executing node t1a:done->SUCCESS
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Ohana:710 - Strategy execution trail: [*0*, t1, t1a]
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Finished executing node t1a:done->SUCCESS
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - EXECUTOR: [[Rainbow Strategy Executor]]: Outcome(ImproveSlo): SUCCESS
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: [[Rainbow Strategy Executor]]: Outcome(ImproveSlo): SUCCESS
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - EXECUTOR: Visiting execution leaf
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[EXECUTOR]: Visiting execution leaf
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: *S* outcome: ImproveSlo;SUCCESS
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  DataLogger:182 - #adapt-outcome: ImproveSlo;SUCCESS
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - ADAPTATION_MANAGER: History: ImproveSlo[20, 20, 0, 0]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  DataLogger:380 - #adapt-stat: ImproveSlo[20, 20, 0, 0]
2023-01-31 20:47:17 INFO  DataLogger:187 - #adapt-end
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: *S* outcome: ImproveSlo;SUCCESS
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[ADAPTATION_MANAGER]: History: ImproveSlo[20, 20, 0, 0]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.lowerFidelity([KubeZnnSystem:Acme, Tactic, TACTIC_EXECUTING, Called by kubow.strategies.ImproveSlo])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.lowerFidelity([KubeZnnSystem:Acme, Tactic, TACTIC_EXECUTING, Called by kubow.strategies.ImproveSlo])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.lowerFidelity([KubeZnnSystem:Acme, Tactic, TACTIC_SETTLING, 10000])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.lowerFidelity([KubeZnnSystem:Acme, Tactic, TACTIC_SETTLING, 10000])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.lowerFidelity([KubeZnnSystem:Acme, Tactic, TACTIC_DONE, true])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.lowerFidelity([KubeZnnSystem:Acme, Tactic, TACTIC_DONE, true])]
2023-01-31 20:47:17 INFO  PrometheusProbe:49 - P[CpufailureProbe@127.0.0.1] {"cpufailure":3.64,"namespace":"default","name":"failuremanager"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[PROBE]: P[CpufailureProbe@127.0.0.1] {"cpufailure":3.64,"namespace":"default","name":"failuremanager"}
2023-01-31 20:47:17 INFO  PrometheusProbe:49 - P[ReplicasTextProbe@127.0.0.1] {"replicasText":1.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[PROBE]: P[ReplicasTextProbe@127.0.0.1] {"replicasText":1.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  PrometheusProbe:49 - P[ReplicasLowProbe@127.0.0.1] {"replicasLow":2.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[PROBE]: P[ReplicasLowProbe@127.0.0.1] {"replicasLow":2.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[GAUGE]: G[ReplicasLowGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentProperty([{"replicasLow":2.0,"namespace":"default","name":"kube-znn"}, <replicasLow>)])
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[GAUGE]: G[ReplicasTextGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentProperty([{"replicasText":1.0,"namespace":"default","name":"kube-znn"}, <replicasText>)])
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/recordTacticDuration.kubow.strategies.lowerFidelity([326, true])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/recordTacticDuration.kubow.strategies.lowerFidelity([326, true])]
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[GAUGE]: G[CpufailureGauge:KubowGaugeT@127.0.0.1]: failureManagerS.setServiceProperty([{"cpufailure":3.64,"namespace":"default","name":"failuremanager"}, <cpufailure>)])
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1([KubeZnnSystem:Acme, Strategy, NODE_DONE, SUCCESS])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1([KubeZnnSystem:Acme, Strategy, NODE_DONE, SUCCESS])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1a([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1a([KubeZnnSystem:Acme, Strategy, NODE_EXECUTING, ])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1a([KubeZnnSystem:Acme, Strategy, NODE_DONE, SUCCESS])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo.t1a([KubeZnnSystem:Acme, Strategy, NODE_DONE, SUCCESS])]
2023-01-31 20:47:17 INFO  PrometheusProbe:49 - P[TrafficProbe@127.0.0.1] {"traffic":2.1199999999999997,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[PROBE]: P[TrafficProbe@127.0.0.1] {"traffic":2.1199999999999997,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  PrometheusProbe:49 - P[StabilityProbe@127.0.0.1] {"stability":12.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[PROBE]: P[StabilityProbe@127.0.0.1] {"stability":12.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  PrometheusProbe:49 - P[SloProbe@127.0.0.1] {"slo":0.7812525879079126,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[PROBE]: P[SloProbe@127.0.0.1] {"slo":0.7812525879079126,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  PrometheusProbe:49 - P[ReplicasHighProbe@127.0.0.1] {"replicasHigh":8.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[PROBE]: P[ReplicasHighProbe@127.0.0.1] {"replicasHigh":8.0,"namespace":"default","name":"kube-znn"}
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[GAUGE]: G[ReplicasHighGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentProperty([{"replicasHigh":8.0,"namespace":"default","name":"kube-znn"}, <replicasHigh>)])
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[GAUGE]: G[SloGauge:KubowGaugeT@127.0.0.1]: kubeZnnS.setServiceProperty([{"slo":0.7812525879079126,"namespace":"default","name":"kube-znn"}, <slo>)])
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[GAUGE]: G[StabilityGauge:KubowGaugeT@127.0.0.1]: kubeZnnD.setDeploymentProperty([{"stability":12.0,"namespace":"default","name":"kube-znn"}, <stability>)])
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: 0c6e438f-190e-4e40-83fe-f974805df710[GAUGE]: G[TrafficGauge:KubowGaugeT@127.0.0.1]: kubeZnnS.setServiceProperty([{"traffic":2.1199999999999997,"namespace":"default","name":"kube-znn"}, <traffic>)])
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo([KubeZnnSystem:Acme, Strategy, STRATEGY_DONE, SUCCESS])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.kubow.strategies.ImproveSlo([KubeZnnSystem:Acme, Strategy, STRATEGY_DONE, SUCCESS])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_DONE, ])]
2023-01-31 20:47:17 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:17 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[strategy-execution-KubeZnnSystem:Acme:ExecutionHistory/strategyExecutionState.null([KubeZnnSystem:Acme, AdapttionTree, ADAPTATION_DONE, ])]
2023-01-31 20:47:18 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[KubeZnnSystem:Acme/setreplicasText.kubeZnnD([{"replicasText":1.0,"namespace":"default","name":"kube-znn"}])]<ReplicasTextGauge:KubowGaugeT@127.0.0.1
2023-01-31 20:47:18 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:18 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[KubeZnnSystem:Acme/setreplicasText.kubeZnnD([{"replicasText":1.0,"namespace":"default","name":"kube-znn"}])]<ReplicasTextGauge:KubowGaugeT@127.0.0.1
2023-01-31 20:47:18 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[KubeZnnSystem:Acme/setcpufailure.failureManagerS([{"cpufailure":3.64,"namespace":"default","name":"failuremanager"}])]<CpufailureGauge:KubowGaugeT@127.0.0.1
2023-01-31 20:47:18 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:18 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[KubeZnnSystem:Acme/setcpufailure.failureManagerS([{"cpufailure":3.64,"namespace":"default","name":"failuremanager"}])]<CpufailureGauge:KubowGaugeT@127.0.0.1
2023-01-31 20:47:18 INFO  GuavaMasterReportingPort:35 - MODEL: Executing O[KubeZnnSystem:Acme/setslo.kubeZnnS([{"slo":0.7812525879079126,"namespace":"default","name":"kube-znn"}])]<SloGauge:KubowGaugeT@127.0.0.1
2023-01-31 20:47:18 INFO  GuavaMasterReportingPort:36 - 
2023-01-31 20:47:18 INFO  Rainbow:694 - Delegate: master[MODEL]: Executing O[KubeZnnSystem:Acme/setslo.kubeZnnS([{"slo":0.7812525879079126,"namespace":"default","name":"kube-znn"}])]<SloGauge:KubowGaugeT@127.0.0.1
